company_name,date,rating,channel,title,description
Carson,2023-12-04,1,Airbnb,,"If I can give this zero stars I would ! For one their kitchen was dirty had stains in the countertops and the dishes were dirty. The couches had trash in between the cushions. The Tv was discolored and the remotes had no batteries so I had to go by some. Last but not least the water hearted went out and we had to wait almost day just for them to get someone to come fix it. They didn’t accommodate us, or even reimburse us Then they try to say that there was smoke in the home and damages when there was clearly no smoke or damages whatsoever. I would not stay here ever again and I recommend you do the same !"
S. Madison St. ,2024-09-29,2,Vrbo,Disappointing ,Neighborhood was less than ideal. House was remodeled very poorly and sloppy. It had a musty/smoky scent. It was decorated cute and the bed was comfortable. Overall it was grossly overpriced for what it was. 
N. New Jersey ,2023-06-24,5,Airbnb,,Everything was great
5827 North College,2019-10-04,5,Airbnb,,Perfect accommodations in Indianapolis!  Kathy's place is spotless.  Easy access.  Off street parking.  Close to everything.  I enjoyed my stay.
1301 Ringgold,2024-09-22,4,Airbnb,,"Very roomy space! The hot tub was a great bonus. very clean & cute as well. Only stayed for one night so the value was a little too expensive in my opinion but worth the stay. This is a good option, if you are staying for a long weekend. I will note that the TVs don’t work or are not connected to the Internet (i tried to connect several times) only the master bedroom works. I would stay again if there were more than 6 guests; to make the payment less expensive."
6140 Winthrop ,2024-09-02,5,Airbnb,,Our stay was great! The location was perfect & the home was as described. I appreciated the food guide. Be sure to check out “Flower Alley” that is right around the corner…great photo ops!
Evanston ,2024-04-23,4,Airbnb,,Very good location !
135 Hillcrest ,2024-10-20,5,Airbnb,,"Those managing the property provided timely, accurate, and professional communication. The property was clean and everything was in functioning order. It was conveniently located in Westfield, Indiana.  Highly recommend."
1232 Union Street,2025-03-07,5,Airbnb,,Great place and great location. Close to downtown. Would deff stay here when I come back ⭐️🙌🏻
44 S Holmes,2024-10-20,5,Airbnb,,Great place
Brentwood Property Group,2024-02-22,5,Google,,
30 Village Court,2024-07-31,5,Vrbo,,
Unit 262,2022-09-11,5,Airbnb,,"We enjoyed our stay, very nicely done with modern touches and very roomy, light & airy and comfortable."
Grandview,2024-05-24,5,Airbnb,,"Nice location, close to shopping, restaurants, and a nice bike/running trail"
Unit 262,2022-05-15,5,Airbnb,,Amazing host!!
Grandview,2024-06-23,5,Airbnb,,"All was as described, with everything in working order within the house. The family room and dining room and kitchen all felt spacious and very comfortable. The backyard was thoughtfully designed: because of the shade, we were able to sit outside and enjoy the breeze even on a very hot summer day. The neighborhood was quiet. Beds were very comfortable - even the twin beds. The walk-in shower and grab bars in the primary bath were a great bonus for the two 70+-year-olds we had on our trip. I can't think of one thing to complain about with this house! We found a walking trail not far from the house that paralleled  the main road and led to a cute coffee shop. Lots of good restaurants really close by, and easy access to a grocery store and any amenities you'd want. In short, this place was perfect!"
305 Parkway,2024-02-19,5,Airbnb,,Enjoyed our stay! Easy walk to downtown!
1620 Walden Court,2023-05-29,5,Airbnb,,"Hosts were very responsive and accommodating. Property was very clean and the neighborhood was a nice , quiet setting. Perfect location for our trip. Noticed some earlier reviews mentioned hot water issues but it looks like the hosts installed a new hot water heater. No issues for our family!"
4452 Carrollton,2023-01-02,5,Airbnb,,"It is a wonderful home in a great neighborhood. We could easily live in the house. The stairs are a bit steep if you are older, but at 63, no issue. The comfort level was great and super quiet, even on New Years. Parking on the street can be ok, but 2 parking places in the back are more than adequate. Lots of neighbors alley park with nice cars so no worries. The fence is secure if you have dogs, and doggie bags are provided. Better than average cookware and utensils. Everything we needed except food!"
5827 North College,2024-08-05,5,Airbnb,,"Amazing location for walking, running and dining. Absolutely beautiful. Home was lovely and unusually well stocked for an air bnb."
1620 Walden Court,2024-05-26,5,Airbnb,,Great spot!  Zionsville is a great town to bring your family for any event in Indianapolis. Great restaurants close and plenty to do. One of our friends took the kids to the Children’s Museum and we attended the Indy 500 (short drive to the track). Would recommend to anyone looking for 5-6 people to stay in the Indianapolis area.
N. New Jersey ,2025-01-08,2,Airbnb,,"Nice area, conveniently located. Spacious home which was perfect for our work trip. <br/>But, overall pretty beat up and soul-less. We didnt realize this was owned by a company, not an individual. Lots of cheap fixes and finishes. Nails in the floorboards were sticking up and ripped our socks. The coffee maker is broken. There was a dead bug in one of the beds. The master bathroom had an unpleasant sewer smell. Running the water did help that though, so that was nice. <br/>Lots of specific rules and potential fees in a mandatory contract that needs to be signed before checking in. <br/>Just didnt match up with the expextations from description, highly edited photos, or price point."
College ,2023-07-04,5,Airbnb,,"Great home and had a great time! Just need more television instead of 1 in the living room. Also, needs a bigger iron board. The back door lock always locks i wish i knew how to keep it from doing that! Overall i would give it 4.5 out of 5 stars!"
S. Madison St. ,2023-07-24,5,Airbnb,,"nice place perfect for our needs.<br/>this place is a great value, and the host is amazing"
5827 North College,2019-03-01,5,Airbnb,,Kathy was an amazing host. Along with the sweetest puppy I’ve seen!
Brentwood Property Group,2024-01-30,5,Google,,"Gabe has managed my Airbnb for over a year, and has gone above and beyond! He has made it so easy. Love working with the best Airbnb property manager in Indy!"
444 Keystone,2023-07-23,5,Airbnb,,"We had a few concerns upon arrival, and Brentwood was very proactive to make sure our needs were meet, including getting both a matience guy and the cleaning crew back to the house. We really appreciated the effort made to make us feel comfortable and safe in the home. Thank you!"
Woodland,2023-07-23,5,Airbnb,,Responsive and helpful<br/>Hosts. Great location near stores like Wal Mart.
2834 N. Washington ,2023-05-28,5,Airbnb,,"This was a very well appointed place. Plenty of stuff in the kitchen: pots and pans, utensils, dinnerware and silverware. There was dish soap, laundry soap, dryer most of the stuff we needed. The internet access was fine. We were very comfortable and convenient to all the things we needed. One thing to note is that there's two units in the same building, and the walls are pretty thin. We knew when our neighbors arrived, and they probably knew when we did. Sound also traveled pretty readily from one room to the next, so just be aware if that kind of thing bothers you. Would definitely visit again if we're staying in Indianapolis!"
2836 N. Washington ,2023-04-23,5,Airbnb,,The house felt just like home. My family and I enjoyed the time together we spend at the house. We liked how you the essential basic needs as if we were just moved into the house. By the way we LOVED 🥰 the home decorations and color scheme.
Sanders,2024-04-26,5,Airbnb,,House was great! Garage around back was perfect for our rental car since we had to go downtown frequently. Will stay here again if another meet is in Indy!<br/>This place was really nice and a lot of space
2836 N. Washington ,2024-05-07,5,Airbnb,,We felt right  at home here. The layout was great- particularly the office “nook” which allowed for me to work while we were staying. The kitchen was great & it was adorable that they gave us some free snacks. The back lane parking was also handy and felt very secure.
Higdon Ct.,2025-04-06,5,Airbnb,,"Gabe and KiKi are the owners of Brentwood. They were awesome to rent from. Great and proactive communication. The place served it's purpose for my family's needs for the weekend we were there. Place looks just like the pictures. Nice furnishings. Place could use some updates. I'm sure that will come with time. Overall, great experience working with Gabe & KiKi. I recommend renting from them."
30 Village Court,2023-07-10,5,Airbnb,,We came from Seattle and loved the area and home!  It was in a cute neighborhood.  The home was spacious and had all of the necessities!  We would love to stay here again!
1301 Ringgold,2024-05-03,4,Airbnb,,Home was nice! Cleaners left trash behind but they quickly fixed the issues and made it right!
Puntledge,2023-07-01,3,Airbnb,,Was a nice alternative to a hotel for a baseball tournament in Grand Park. Felt safe and was in a good location.
5827 North College,2019-08-23,5,Airbnb,,Just as presented. Beautiful and comfortable. Sweet people and dog!
Gandy,2024-05-09,5,Airbnb,,Very nice quite home
N. New Jersey ,2024-10-25,5,Vrbo,"Clean, comfortable, roomy",The house was very clean and spacious. Beds were very comfortable and the sheets were so soft. It was perfect location for our downtown conference. Thanks! 
Grandview,2024-06-14,5,Airbnb,,Great location for Grand park
844 Camp A,2024-11-03,5,Airbnb,,Stayed while in town for Taylor Swift concert. Super cute street and the place is super clean and comfortable. Host was helpful!
N. New Jersey ,2024-12-27,5,Vrbo,Perfect Friends Trip Location,
1230 Union Street,2023-10-16,5,Airbnb,,Great place would definitely stay again!
2836 N. Washington ,2025-02-11,5,Vrbo,Wonderful Experience,My experience was just wonderful from start to finish!
5827 North College,2019-09-01,5,Airbnb,,Great cool place! I would definitely come back if I need an Airbnb in the area again!
Morris ,2024-04-09,5,Airbnb,,We absolutely loved this home and its location.  We were able to walk to parks and super quick drives to all the things downtown.  The fenced in yard was a perfect hangout spot for my family with kids.
N. New Jersey ,2023-02-12,5,Airbnb,,"We had a GREAT stay at Gabriel's home. We loved the atmosphere, the open space, and the historic feel! Will definitely be coming back!"
1620 Walden Court,2024-09-09,5,Airbnb,,Is a nice house with a nice Neigbor hood and will be back to this place
Unit 110,2022-11-06,4,Airbnb,,"Gabriel is very helpful and accommodating, and though the building is old- the apartment is clean and affordable. This is a great place to stay if you have a layover in Indy. However, it might be helpful to note that the neighborhood is a bit rough. The apartment upstairs can be a bit loud, and there was a man screaming obscenities outside the unit n the middle of the night when we were there. This is not the host’s fault, but thought it might be good to note for future stays."
Mitchell St,2025-02-06,5,Airbnb,,Had a few repair issues while there and we’re right on it.  Also needed to extend dates a few times.  Always responsive and friendly.
5827 North College,2019-06-10,4,Airbnb,,"I stayed with Kathy for 10 nights while visiting my brother. The location was quiet, safe and close to amenities. Her dog Mac was sweet, and would come sit outside with me for breakfast and once jumped on my bed to snuggle when I  left the door open. Kathy is friendly and accommodating and even facilitated the cooking of a dog birthday cake! I felt that the stay was good value for the money."
Puntledge,2024-08-14,5,Vrbo,,
2836 N. Washington ,2024-09-15,5,Airbnb,,"Spotless, modern remodel close to the children's museum."
College ,2024-09-17,4,Vrbo,Beautiful house in a transitioning neighborhood,This was a beautiful house that seemed to have been recently renovated. The rooms were very nice and clean. Comfortable living space with a beautiful backyard. The house if situated on a busy main road. The neighborhood seems to be transitioning with a lot of houses under renovation. Some homes in the area are vacant which makes the area seem not as nice. The main house however is very nice.
5827 North College,2019-12-20,5,Airbnb,,Kathy was one of the best hosts I’ve had. She was very accommodating and easy to communicate with. Her home is super clean and the perfect place to stay in.
4452 Carrollton,2024-06-23,5,Airbnb,,"We had a great stay at Brentwood's place!  It was very clean, and very homey. The beds were super comfortable (firm mattresses, in a good way!) We did have an issue with the front door not unlocking with our code one time, but we were able to get in the side door. Brentwood was responsive when we had questions. We didn't end up using the fire pit in the backyard, but it seemed very nice. It did take us a minute to find the on-site parking, since the parking and driveway are accessed by a back lane. It would have been nice if this had been clearer in the directions. We were also a little surprised that there want a TV in the living room upstairs. The TV in the den in the basement was nice though, so it worked out. The neighborhood was very cute, with lots of little Indiana bungalows, and carefully tended gardens. Some good restaurants and fun places for a drink are only a short walk away, along with the Monon trail. Would definitely stay here again!"
2836 N. Washington ,2023-06-18,5,Airbnb,,The space is absolutely beautiful! Easy to find and the host are responsive.
Morris ,2024-02-04,5,Airbnb,,"Real close from downtown, lots of stuff to do. I’ll be looking into this place again next time I’m in town."
Brentwood Property Group,2023-12-19,5,Google,,"Gabe at Brentwood is an ambitious and dedicated gentleman thats always a pleasure to work with. He cares so much about the experience that his AirBnB customers receive. As a result of his attention to details, the customer experience is nearly flawless. Two thumbs up. Highly recommend."
Lake Ridge,2024-07-12,5,Vrbo,Great stay on Lake Monroe!,This condo was perfect for our recent stay in Bloomington. Easy check in and access to the pool. Communication was outstanding. My family and I felt right at home. We will be back!
6115 Ralston,2024-04-07,5,Vrbo,Cozy Home,"We enjoyed our stay at this beautiful home! House is in a quiet neighborhood close to a lot of restaurants and other local amenities. Property is very clean, beds are heavenly to sleep on, the property manager is very responsive and makes sure you have all the information you need and available to answer any questions should you have them during your stay. My husband had a medical emergency while we were there and they were very kind and reached out to make sure he was doing ok. Would highly recommend this property to anyone for a long or short term stay."
College ,2024-09-25,5,Vrbo,Review,"Clean and as pictured. easy to access, appreciate the garage. location is close to (driving) restaurants and shopping. empty lot next door and some places nearby are getting flipped. "
Southridge,2024-12-01,4,Airbnb,,"Convenient location to Grand Park area,  small neighborhood setting"
Brentwood Property Group,2024-01-24,5,Google,,
Sanders,2022-12-27,5,Airbnb,,"Beautiful home perfect for families. Hose was wonderful, very responsive, and provide a seamless easy rental experience. Would definitely stay again :)"
30 Village Court,2023-04-30,5,Airbnb,,Met all my expectations!! Would definitely stay again!!
Morris ,2024-08-25,5,Airbnb,,Very convenient and comfortable. Not too far from downtown and the home was bigger than I expected.
1230 Union Street,2023-07-29,4,Airbnb,,"Muy bonito grande y limpio , solo faltan mas utencilios para cocinar pero de resto muy bien y agradable"
42 S Holmes,2024-10-02,5,Airbnb,,I love the place. It was very comfy and the host was very nice and communicative
5827 North College,2024-10-31,5,Airbnb,,I can’t say enough great things about Kathy. She was a wonderful host and allowed us to stay for several weeks while we looked for a house.  She was very accommodating and made our stay comfortable and GREAT!
Gandy,2024-12-13,4,Airbnb,,"Great for a night or two, but would have liked something a bit nicer for a long term stay.<br/>This property has everything it advertised, however the quality for the price was a bit disappointing. Management did nothing wrong, it’s just not the level of quality if you are going to stay for an extended period of time.<br/>The quality of furniture, kitchen pieces, and bath are all Amazon/Walmart basics, making them easily worn after many stays. Again, for a short term stay we would have been perfectly happy and I would have given it a higher score, but given we stayed for a month it wasn’t the most comfortable.<br/>That being said, any and every issue we did have management was incredibly responsive and quick to remedy any issues."
5827 North College,2022-08-08,5,Airbnb,,"The stay was pretty great, clean and plenty of room. Kathy was very accommodating and made an emphasis to communicate."
Morris ,2024-08-29,1,Vrbo,Mice i dont do ,I came in saw mice and walked out they took my money i never stayed their at all totally a waste of time and money services was not good communication was the same 
44 S Holmes,2023-11-03,5,Airbnb,,Great place to stay
Fess Ave,2024-07-23,5,Airbnb,,This house was wonderful for our family stay in Bloomington. It had all we needed to feel right at home and we loved watching the rabbits and deer that visited the backyard daily. We would definitely stay here again.
Pleasant ,2025-02-02,5,Airbnb,,Great place
Fess Ave,2024-10-20,5,Airbnb,,Perfect place to stay for an IU visit
Morris ,2024-11-25,5,Airbnb,,Perfect space for our group of 6 people for two nights.
4452 Carrollton,2024-10-23,5,Airbnb,,"THIS PLACE WAS MAGNIFICENT, BEAUTIFUL CLEAN, ROOMY AND IN A FABULOUS LOCATION! STREET SO QUIET! SMART LOCKS!<br/>OPEN CONCEPT! WONDERFUL BEDS, BEAUTIFUL BATHROOMS, GORGEOUS EAT IN KITCHEN. AWESOME FULL BASEMENT!"
Primrose Ave,2025-03-10,5,Airbnb,,"We absolutely loved our week in Indianapolis! The location was very convenient to Butler University where we were working, as well as Broad Ripple, a wonderful neighborhood full of shops and restaurants. The house itself is adorable, with very comfortable beds! The hosts were so responsive and kind, and had someone come fix a hot water issue within an hour of our message. I would definitely recommend this place for anyone looking to stay outside of downtown Indianapolis in a quiet neighborhood!"
330 E Caven,2024-10-14,5,Vrbo,,
6140 Winthrop ,2023-06-28,5,Airbnb,,Lovely home on quiet residential street. Super convenient to Broad Ripple. Responsive host. Very pleasant stay!
Fess Ave,2024-09-05,5,Vrbo,College move in,Great place to stay while moving our daughter into IU.  Very comfortable and nice. 
1620 Walden Court,2023-04-22,5,Airbnb,,Great stay. Good communication. Good value and location.  Very clean. No problems.
N. New Jersey ,2023-08-20,5,Airbnb,,There were 7 of us and a child. The house was very spacious and never felt crowded. The rooms were perfectly furnished for our needs. We were in walking distance to the Garage which was an awesome food hall with tons of variety.
Colere Place,2025-02-09,5,Airbnb,,This is the second time staying here. The place is beautiful and clean.
341 Parkway,2024-11-18,4,Vrbo,Womens Weekend,"Enjoyed the stay.  Beautiful house, but more specific information in advance could have helped.  We had my elderly mother with us, and it looked like there was a bedroom on the first floor, but we weren't sure beforehand.  Also, a full bath on the first floor would have improved our stay.  "
College ,2024-12-15,5,Airbnb,,Very comfortable house. The team was very accommodating and provided us a high chair. Would recommend!
Sanders,2023-05-29,5,Airbnb,,"Our group of 8 adults loved our stay here! The first floor open layout allowed for plenty of lounging and entertaining. The bedrooms and bathrooms were clean, kitchen was well stocked and the fenced in backyard was perfect for our dog. The garage parking was a huge bonus but street parking in this quiet neighborhood was also available. Already looking forward to our next stay."
330 E Caven,2024-03-30,5,Airbnb,,Second time staying in two weekends; really nice and easy to find.
2834 N. Washington ,2024-02-10,5,Airbnb,,"Lovely and wonderful stay enjoyed all aspects of that place very much enjoyed the location it was nice it was peaceful, only caveat was the living room ceiling fan light kept flipping on randomly other than that wonderful."
Delaware,2023-05-29,4,Airbnb,,"The AirBnb is on a busy street, so it was a bit noisy from the traffic, but the unit was exactly as advertised and Brentwood was friendly and responsive. Located walking distance from the Children’s museum and also very close to the Zoo and downtown. Only 15 minutes from Indianapolis Motor Speedway. We appreciated the alarm system and other thoughtful amenities."
Puntledge,2024-11-24,4,Airbnb,,casa muy bonita muy espaciosa y cómoda
N. New Jersey ,2023-07-30,5,Airbnb,,Great location. Great communication. House is exactly what we wanted!
Sanders,2023-04-08,5,Airbnb,,Gabriel was amazing was able too accommodate everything I needed I only want to stay at his homes
Woodland,2023-07-19,4,Airbnb,,Home was close to where we needed to be. Home was clean and beds were comfortable. Had enough space for our family of 4.
1232 Union Street,2024-11-17,5,Airbnb,,"We stayed here when Bands of America was going on..this is a perfect place! So close to the Lucas Oil Stadium huge plus point!! <br/>The house doesn't have a lot of close parking on the street, but we made it work. The house was PRISTINE! Exactly how it looks in the pictures.<br/> It rained the whole time we were there so didn't get to enjoy the backyard.. but it was nice to know that it was there. <br/>Only downfalls we had was the walls are pretty thin, you could hear every step from the neighbors, and the the parking. The neighbors did not ride together and had 3 vehicles, they would park right out front so we had to park in different areas. Not exactly ideal when traveling with elderly people. May want to establish parking rules or at least tell us where there is safe overflow parking. <br/>Overall if we come back for BOA we will be trying for this place again!"
Gandy,2023-07-25,5,Airbnb,,"Clean, comfortable, and very conveniently located! This was perfect for a visit to Indy. We had to work from home for a few days and this was a great setup. Would recommend to anyone visiting the area! 10/10 stay."
4452 Carrollton,2023-09-10,5,Airbnb,,"What an adorable home. Beautifully decorated, comfortable furniture. Well, appointed kitchen. Dance for comfortable bathrooms also well appointed.."
2834 N. Washington ,2024-12-30,5,Vrbo,,
Unit 110,2023-01-22,4,Airbnb,,Gabriel communicates well
Primrose Ave,2025-03-02,5,Airbnb,,Great place Great location i have a 1 yr old and they had a travel crib that helped so much really enjoyed our stay Thanks!
6140 Winthrop ,2024-08-29,5,Airbnb,,Excellent house and location!
Brentwood Property Group,2024-01-24,5,Google,,They are fantastic people to work with.
Carson,2024-05-27,5,Airbnb,,"Urban haven was a great place to stay for our group of five extended family members for a family event! Host was responsive, property was clean & ready for us when we arrived at our check in time. It would have been convenient to have more than six towels provided for our four night stay. Kitchen was lacking some basic items, can opener, pot holders, dish towel and dish cloth. However, there is a Walmart located near the property that we were able to pick up additional items as needed. I will stay here again when I visit family in Indianapolis in the future."
Carson,2024-08-10,5,Vrbo,,
College ,2024-10-21,5,Vrbo,Weekend in Indy,Awesome house.   Roomy and easy for family to stay 
N. New Jersey ,2023-03-27,5,Airbnb,,Beautiful house in a great location!!
848 Camp St,2025-05-07,5,Airbnb,,Great Airbnb!
44 S Holmes,2024-11-03,5,Airbnb,,"The house had everything we needed, was very clean, and they left adorable Taylor swift cookies, friendship bracelets, and tattoos since we were there for concert.    The external noise was just as we had read in reviews;   Trains, rooster, and dogs.    The host was friendly and responsive to messages."
College ,2025-04-05,5,Airbnb,,Great house in a great location. We brought our little ones to spend a few days at the children’s museum and it was a 5 minute drive. The owners were very responsive and helpful. We will definitely be back.
Unit 262,2023-06-11,5,Airbnb,,House was just as described.
44 S Holmes,2023-08-06,5,Airbnb,,"Great place, close to the airport and downtown. Had everything we needed!"
30 Village Court,2024-09-28,5,Airbnb,,Great stay!
2834 N. Washington ,2024-05-06,5,Airbnb,,Thank you for letting us stay in your beautiful home!
5827 North College,2020-06-17,5,Airbnb,,Stylish place. Kathy is an awesome hostess. Hope to be back soon!
1230 Union Street,2024-09-23,5,Airbnb,,Very nice place! Everything was new and clean. Would stay here again
N. New Jersey ,2022-11-17,5,Airbnb,,"The house is beautiful, big rooms, very convenient and in a very nice neighborhood. It is beautifully decorated with a warm home style. <br/>Gabriel's details upon our arrival were great."
N. New Jersey ,2023-04-27,5,Airbnb,,This place is beautiful. Very modern and clean. He went the extra mile to provide coffee and tea as well as light snacks. All the bedrooms and bathrooms were immaculately clean and stocked with towels. There was parking and it’s a safe neighborhood. Gabriel responds quickly and was so helpful. I would absolutely stay again. Excellent service.
330 E Caven,2024-03-24,5,Airbnb,,Always great hosts and a beautiful place!
2836 N. Washington ,2024-10-10,5,Airbnb,,Highly recommended
6115 Ralston,2024-06-16,5,Vrbo,Loved this Cute Bungalow!,"I loved this cute 2 bedroom bungalow! My wife, son, & Golden Retrievers came back to visit family & feel lucky to have found this house in our old neighborhood. Also, it’s just a 1-2 minutes driving distance from the heart of Broad Ripple. 

It was the perfect size & had all of the amenities that we needed. It was also super nice to have a fenced in back yard, as well as a deck. The screened in front porch was also a nice bonus. 

I definitely recommend this house & location."
Unit 262,2023-03-22,5,Airbnb,,The place was like a home away from home. Didn’t have any problems with it or getting in. It’s pretty close to everything.
4452 Carrollton,2024-08-17,5,Airbnb,,Very nice place to stay and great for walking to the state fair grounds. Also very close to some nice restaurants and plenty of things to do in the area. Host was very responsive and the place was very accommodating.
305 Parkway,2024-05-05,4,Airbnb,,"No address identifier on back of residence where private parking was located.  Landscaping could be improved by cleaning up the back entrance with a cemented walk way. There was no dish soap, and instructions asked to put dishes in the dishwasher however there were no dishpods. Also, most airbnbs I have done don't require you to take out trash so we thought that was odd given the additional fees we pay. Additionally, one of the chairs in the living room had broken straps. <br/>Biggest issue we had with the place was that the weekend we stayed it was humid and high 70s and the air conditioning worked well downstairs however it was non-existent upstairs where 3 of the 4 bedrooms were situated making it a rather uncomfortable sleeping situation. Sliding glass door and screen door in the master bedroom didn't lock (had a pipe to hold it shut), but still not very comfortable. <br/>The place has a lot of potential and is located near wonderful neighborhoods and we overall enjoyed our stay."
1901 Carrollton ,2024-08-16,5,Airbnb,,My family loved our stay and the house was clean and fully stocked for the entire stay. All the amenities you think of. Perfect location and front and back door access. Family friendly Pet friendly.  A awesome team
Gandy,2023-08-17,5,Airbnb,,Quiet nice neighborhood. Would recommend to anyone.
330 E Caven,2024-01-09,5,Vrbo,Xmas in Indy,My family of four really enjoyed our week long stay in a practically new house with dog friendly features.
6140 Winthrop ,2023-05-29,5,Airbnb,,"Nice little place within walking distance of several great Broad Ripple restaurants, coffee & shopping.  Loved the kitchen & the front porch!  Wish I’d had a bit more time to enjoy that porch…"
Morris ,2024-09-02,5,Airbnb,,Very beautiful home. The host was super responsive and helpful. The place had everything we needed and was comfortable. I was having troubles with the A/C but they were very quick to get it resolved. Very spacious and comfortable. Would stay again if I am back in town. Thank you for a wonderful stay!
Union Carriage House,2024-10-05,5,Airbnb,,"Nice stay, Brentwood was timely in responding. The connected garage for parking and in unit washer and dryer add great convenience and comfort!"
1232 Union Street,2025-04-06,5,Airbnb,,This home was perfect for sibling weekend!! We really enjoyed our stay. The owners were super nice and friendly. They reached out and made sure we made it in safe and gave us recommendations for restaurants! Would definitely come back when visiting Indy again!
S. Madison St. ,2025-04-02,5,Airbnb,,"This space really felt like home to us. We greatly appreciated having a well-appointed kitchen, as well as the washer and dryer. It's very easy to get to grocery stores, shops and campus nearby. There were many thoughtful touches and amenities. We'll hope to be back!"
Brentwood Property Group,2024-06-05,5,Google,,"I use Brentwood to manage my out of state mid-term rentals and would recommend Brentwood to anyone in the area. Gabe & his team go the extra mile to manage the entire process of finding tenants & screening tenants, managing turnover, providing updates, and helping find price effective solutions to inevitable capital and operating expenditures. Best of all, they are digitized and have invested in software to manage rentals so that you have transparency into accounting."
1230 Union Street,2024-11-05,5,Vrbo,Home away from Home,"We stayed 3 nights at this charming family friendly duplex. Communication was excellent with a quick response when needed. The other reviews mention the dogs nextdoor. Yes they are barkers but they did stop with a little shushing and thier owner tried to keep them quiet also. 
Check in and out was super easy. Theres laundrly unit available inside. They even had high chairs for little ones, extra air beds also. Everything needed for the kitchen was available. If we ever needed to return to Indianapolis we would stay here. Good size for up to 6 people. Everything was super clean and  cozy with lots of room. Could have walked to downtown."
1301 Ringgold,2024-06-21,4,Airbnb,,"The home was in a great location very close to Fountain Square. The home has a lot of space, it just needs some care. It has been well lived in and needs a paint job and new couch in the living room. The kitchen is very nice, but needs to be organized for someone who wants to cook. We could not find a several kitchen items we needed. The hot tub was dirty and offered little privacy with the neighbor in the backyard able to see you while you sit outside. Overall the house is great, just needs some attention."
Grandview,2025-04-21,5,Airbnb,,"Beautiful home, nice and cozy. In a great location. Definitely would recommend."
2836 N. Washington ,2024-08-29,4,Vrbo,,
Sanders,2023-02-05,5,Airbnb,,"one the best air bb we've stayed in.  well decorated, modern, great cooking kitchen. would stay here again!"
10th St,2023-06-08,5,Airbnb,,"I had an AMAZING stay with Brentwood. The home was perfect for a little work trip, and I felt right at home! The house had a ton of amenities, and was close to everything!  Plus, the decor was so cute. Brentwood was so helpful with local recommendations, and was super responsive the whole trip. I would stay here again, and would book with this host every time! Thanks for letting me stay."
848 Camp St,2024-11-03,5,Airbnb,,"Brentwood's property was the perfect home base for my sisters and I to stay as we were in town for the Eras Tour! Enough bedrooms and space to get ready, and they had the cutest welcome package with Taylor Swift-themed goodies, such a nice, personal touch. Their location is perfect, as it's close to downtown (so a very quick drive to Lucas Oil) and also walkable to a strip mall with Starbucks, Jimmy John's, a liquor store, and more. The place was clean, updated and cozy."
42 S Holmes,2024-09-25,5,Airbnb,,Stay was great!
Unit 110,2023-03-26,5,Airbnb,,Gabriel is an excellent host. I stayed here while my grandson was at Riley’s and needed to extend at the last minute and Gabriel quickly responded and was extremely compassionate. Thank you Gabriel!  I will definitely use if I have to return.
Sanders,2024-12-09,5,Vrbo,Lucas Oil Stadium Weekend ,"The property was as represented, it was clean and had what we needed for a weekend stay. This property was situated close Lucas oil stadium where we were attending a game. In fact, the weather cooperated and we walked to the stadium and downtown restaurants. "
5827 North College,2019-06-23,5,Airbnb,,"kathy's place is surf chic. super clean, nice scents, a simple, elegant, cozy space.  this is my second time staying here, so you know i give kathy and her place a thumbs-up!"
Senour,2024-04-10,5,Airbnb,,"The house was faithful to the description and the listing photos. The house had plenty of room. The five bedrooms were all good sized and “real” bedrooms, with real beds. The kitchen was large and the appliances all worked. Two full baths upstairs but only a small half bath down. Downstairs bedroom would need to go upstairs to shower. The dining room table seats only six. That was all we needed, but a larger group would want more. A larger dining room table and upgraded chairs would be a good investment. The host was responsive to questions and requests. The area is rural, but close to an interstate leading downtown. 20 minutes to city center. There is a really good Thai restaurant (Baan Thai) and a really good bar/restaurant in Wanamaker 5 minutes away. Who would have guessed?"
2836 N. Washington ,2024-05-17,5,Airbnb,,Lovely home and great hosts!  Would rent here again.
2834 N. Washington ,2024-05-14,3,Airbnb,,It is a clean place.  No issues.  It worked out well for us.  Would recommend
6115 Ralston,2024-07-21,5,Vrbo,Great House and Experience,"This is a great home in a friendly neighborhood. Lots of charm with all the comforts you need and want. The fully fenced yard was perfect for our dog, while the screened front porch was nice for morning coffee. Convenient digital access and solid host communication made for an easy, stress-free experience."
5827 North College,2020-09-27,5,Airbnb,,Very delightful stay!
341 Parkway,2023-10-08,4,Airbnb,,"Brentwood's place was great, very spacious and comfy. The only bad part were the step stairs to get to the rooms. There is a room down stairs which made up for it, oh and it has a king bed upstairs that was a plus. We did run into a couple of issues with the amenities and the host responded a bit rudely on an occasion. But overall it was a great stay. I would definitely recommend to anyone and everyone."
Gandy,2024-03-19,5,Airbnb,,Lovely stay !
5827 North College,2019-07-14,5,Airbnb,,"Great place to stay, close to Broadripple. Comfy bed and gorgeous bathroom."
Brentwood Property Group,2024-02-05,5,Google,,"Gabe Chase and Brentwood Property Group has been doing a wonderful job! As a Short Term Rental owner, I needed someone who is highly dedicated and pays attention to every detail for optimal customer satisfaction, and Gabe was the absolute best person for that. As a new STR owner, I also needed some education and he was really good at that too. He is a very patient and courteous property manager and jumps into any maintenance issues right away. Gabe and Brentwood Property also provide STR setup / furnishing services and they do a great job at that too, saving the owners a lot of time and resources. Highly recommend!"
